"region","zone","ethnic.group","residence","sex","population"
"snnpr","derashe","gidole","urban","m",1899
"snnpr","derashe","goffa","urban","m",43
"snnpr","derashe","gumuz","urban","m",2
"snnpr","derashe","guragie","urban","m",73
"snnpr","derashe","guagu","urban","m",0
"snnpr","derashe","hadiya","urban","m",2
"snnpr","derashe","hareri","urban","m",0
"snnpr","derashe","hamer","urban","m",0
"snnpr","derashe","irob","urban","m",0
"snnpr","derashe","kefficho","urban","m",5
"snnpr","derashe","kembata","urban","m",7
"snnpr","derashe","konta","urban","m",0
"snnpr","derashe","komo","urban","m",0
"snnpr","derashe","konso","urban","m",135
"snnpr","derashe","kore","urban","m",38
"snnpr","derashe","koyego","urban","m",0
"snnpr","derashe","kunama","urban","m",0
"snnpr","derashe","karo","urban","m",0
"snnpr","derashe","kusumie","urban","m",36
"snnpr","derashe","malie","urban","m",0
"snnpr","derashe","mao","urban","m",0
"snnpr","derashe","mareko","urban","m",0
"snnpr","derashe","mashola","urban","m",119
"snnpr","derashe","mere","urban","m",0
"snnpr","derashe","me-enite","urban","m",0
"snnpr","derashe","messengo","urban","m",0
"snnpr","derashe","mejenger","urban","m",0
"snnpr","derashe","mossiye","urban","m",681
"snnpr","derashe","mursi","urban","m",2
"snnpr","derashe","murle","urban","m",0
"snnpr","derashe","nao","urban","m",1
"snnpr","derashe","nuwer","urban","m",0
"snnpr","derashe","nyangatom","urban","m",3
"snnpr","derashe","oromo","urban","m",385
"snnpr","derashe","oida","urban","m",2
"snnpr","derashe","qebena","urban","m",5
"snnpr","derashe","qechem","urban","m",2
"snnpr","derashe","qewama","urban","m",0
"snnpr","derashe","shekecho","urban","m",0
"snnpr","derashe","sheko","urban","m",0
"snnpr","derashe","shinasha","urban","m",0
"snnpr","derashe","sidama","urban","m",8
"snnpr","derashe","silte","urban","m",1
"snnpr","derashe","somalie","urban","m",0
"snnpr","derashe","surma","urban","m",0
"snnpr","derashe","she","urban","m",0
"snnpr","derashe","tigrie","urban","m",10
"snnpr","derashe","timebaro","urban","m",4
"snnpr","derashe","tsemay","urban","m",0
"snnpr","derashe","upo","urban","m",0
"snnpr","derashe","welaita","urban","m",79
"snnpr","derashe","werji","urban","m",2
"snnpr","derashe","yem","urban","m",0
"snnpr","derashe","zeyese","urban","m",50
"snnpr","derashe","zelmam","urban","m",0
"snnpr","derashe","other.ethiopian.national","urban","m",3
"snnpr","derashe","from.different.parents","urban","m",0
"snnpr","derashe","eritrean","urban","m",0
"snnpr","derashe","djiboutian","urban","m",0
"snnpr","derashe","somalian","urban","m",0
"snnpr","derashe","kenyan","urban","m",0
"snnpr","derashe","sudanese","urban","m",1
"snnpr","derashe","other.foreigners","urban","m",1
"snnpr","dawuro","affar","urban","m",6
"snnpr","dawuro","agew-awi","urban","m",10
"snnpr","dawuro","agew.hamyra","urban","m",21
"snnpr","dawuro","alaba","urban","m",17
"snnpr","dawuro","amhara","urban","m",397
"snnpr","dawuro","anyiwak","urban","m",1
"snnpr","dawuro","argoba","urban","m",1
"snnpr","dawuro","ari","urban","m",0
"snnpr","dawuro","arborie","urban","m",0
"snnpr","dawuro","bacha","urban","m",8
"snnpr","dawuro","basketo","urban","m",10
"snnpr","dawuro","bench","urban","m",1
"snnpr","dawuro","berta","urban","m",0
"snnpr","dawuro","bodi","urban","m",0
"snnpr","dawuro","brayle","urban","m",0
"snnpr","dawuro","burji","urban","m",2
"snnpr","dawuro","bena","urban","m",8
"snnpr","dawuro","chara","urban","m",2
"snnpr","dawuro","dasenech","urban","m",0
"snnpr","dawuro","dawuro","urban","m",17836
"snnpr","dawuro","debase-gewada","urban","m",1
"snnpr","dawuro","derashe","urban","m",6
"snnpr","dawuro","dime","urban","m",0
"snnpr","dawuro","dizi","urban","m",1
"snnpr","dawuro","donga","urban","m",0
"snnpr","dawuro","fedashe","urban","m",1
"snnpr","dawuro","gamo","urban","m",18
"snnpr","dawuro","gebato","urban","m",6
"snnpr","dawuro","gedeo","urban","m",0
"snnpr","dawuro","gedicho","urban","m",1
"snnpr","dawuro","gidole","urban","m",4
"snnpr","dawuro","goffa","urban","m",233
"snnpr","dawuro","gumuz","urban","m",1
"snnpr","dawuro","guragie","urban","m",86
"snnpr","dawuro","guagu","urban","m",0
"snnpr","dawuro","hadiya","urban","m",23
"snnpr","dawuro","hareri","urban","m",0
"snnpr","dawuro","hamer","urban","m",4
"snnpr","dawuro","irob","urban","m",0
"snnpr","dawuro","kefficho","urban","m",31
"snnpr","dawuro","kembata","urban","m",22
"snnpr","dawuro","konta","urban","m",5
"snnpr","dawuro","komo","urban","m",0
"snnpr","dawuro","konso","urban","m",6
"snnpr","dawuro","kore","urban","m",0
"snnpr","dawuro","koyego","urban","m",3
"snnpr","dawuro","kunama","urban","m",0
"snnpr","dawuro","karo","urban","m",0
"snnpr","dawuro","kusumie","urban","m",2
"snnpr","dawuro","malie","urban","m",14
"snnpr","dawuro","mao","urban","m",0
"snnpr","dawuro","mareko","urban","m",4
"snnpr","dawuro","mashola","urban","m",2
"snnpr","dawuro","mere","urban","m",0
"snnpr","dawuro","me-enite","urban","m",0
"snnpr","dawuro","messengo","urban","m",17
"snnpr","dawuro","mejenger","urban","m",6
"snnpr","dawuro","mossiye","urban","m",1
"snnpr","dawuro","mursi","urban","m",0
"snnpr","dawuro","murle","urban","m",0
"snnpr","dawuro","nao","urban","m",1
"snnpr","dawuro","nuwer","urban","m",0
"snnpr","dawuro","nyangatom","urban","m",1
"snnpr","dawuro","oromo","urban","m",69
"snnpr","dawuro","oida","urban","m",0
"snnpr","dawuro","qebena","urban","m",0
"snnpr","dawuro","qechem","urban","m",0
"snnpr","dawuro","qewama","urban","m",1
"snnpr","dawuro","shekecho","urban","m",11
"snnpr","dawuro","sheko","urban","m",0
"snnpr","dawuro","shinasha","urban","m",0
"snnpr","dawuro","sidama","urban","m",7
"snnpr","dawuro","silte","urban","m",0
"snnpr","dawuro","somalie","urban","m",0
"snnpr","dawuro","surma","urban","m",3
"snnpr","dawuro","she","urban","m",0
"snnpr","dawuro","tigrie","urban","m",6
"snnpr","dawuro","timebaro","urban","m",2
"snnpr","dawuro","tsemay","urban","m",0
"snnpr","dawuro","upo","urban","m",0
"snnpr","dawuro","welaita","urban","m",182
"snnpr","dawuro","werji","urban","m",0
"snnpr","dawuro","yem","urban","m",17
"snnpr","dawuro","zeyese","urban","m",3
"snnpr","dawuro","zelmam","urban","m",0
"snnpr","dawuro","other.ethiopian.national","urban","m",0
"snnpr","dawuro","from.different.parents","urban","m",0
"snnpr","dawuro","eritrean","urban","m",0
"snnpr","dawuro","djiboutian","urban","m",0
"snnpr","dawuro","somalian","urban","m",0
"snnpr","dawuro","kenyan","urban","m",0
"snnpr","dawuro","sudanese","urban","m",0
"snnpr","dawuro","other.foreigners","urban","m",0
"snnpr","basketo","affar","urban","m",1
"snnpr","basketo","agew-awi","urban","m",0
"snnpr","basketo","agew.hamyra","urban","m",0
"snnpr","basketo","alaba","urban","m",17
"snnpr","basketo","amhara","urban","m",745
"snnpr","basketo","anyiwak","urban","m",2
"snnpr","basketo","argoba","urban","m",0
"snnpr","basketo","ari","urban","m",33
"snnpr","basketo","arborie","urban","m",0
"snnpr","basketo","bacha","urban","m",0
"snnpr","basketo","basketo","urban","m",1516
"snnpr","basketo","bench","urban","m",0
"snnpr","basketo","berta","urban","m",0
"snnpr","basketo","bodi","urban","m",1
"snnpr","basketo","brayle","urban","m",1
"snnpr","basketo","burji","urban","m",0
"snnpr","basketo","bena","urban","m",0
"snnpr","basketo","chara","urban","m",0
"snnpr","basketo","dasenech","urban","m",0
"snnpr","basketo","dawuro","urban","m",1
"snnpr","basketo","debase-gewada","urban","m",0
"snnpr","basketo","derashe","urban","m",0
"snnpr","basketo","dime","urban","m",0
"snnpr","basketo","dizi","urban","m",1
"snnpr","basketo","donga","urban","m",1
"snnpr","basketo","fedashe","urban","m",12
"snnpr","basketo","gamo","urban","m",19
"snnpr","basketo","gebato","urban","m",0
"snnpr","basketo","gedeo","urban","m",0
"snnpr","basketo","gedicho","urban","m",0
"snnpr","basketo","gidole","urban","m",3
"snnpr","basketo","goffa","urban","m",157
"snnpr","basketo","gumuz","urban","m",1
"snnpr","basketo","guragie","urban","m",37
"snnpr","basketo","guagu","urban","m",0
"snnpr","basketo","hadiya","urban","m",3
"snnpr","basketo","hareri","urban","m",0
"snnpr","basketo","hamer","urban","m",0
"snnpr","basketo","irob","urban","m",0
"snnpr","basketo","kefficho","urban","m",0
"snnpr","basketo","kembata","urban","m",4
"snnpr","basketo","konta","urban","m",0
"snnpr","basketo","komo","urban","m",0
"snnpr","basketo","konso","urban","m",1
"snnpr","basketo","kore","urban","m",3
"snnpr","basketo","koyego","urban","m",0
"snnpr","basketo","kunama","urban","m",0
"snnpr","basketo","karo","urban","m",0
"snnpr","basketo","kusumie","urban","m",0
"snnpr","basketo","malie","urban","m",0
"snnpr","basketo","mao","urban","m",0
"snnpr","basketo","mareko","urban","m",0
"snnpr","basketo","mashola","urban","m",0
"snnpr","basketo","mere","urban","m",0
"snnpr","basketo","me-enite","urban","m",0
"snnpr","basketo","messengo","urban","m",0
"snnpr","basketo","mejenger","urban","m",0
"snnpr","basketo","mossiye","urban","m",0
"snnpr","basketo","mursi","urban","m",0
"snnpr","basketo","murle","urban","m",0
"snnpr","basketo","nao","urban","m",1
"snnpr","basketo","nuwer","urban","m",0
"snnpr","basketo","nyangatom","urban","m",0
"snnpr","basketo","oromo","urban","m",28
"snnpr","basketo","oida","urban","m",0
"snnpr","basketo","qebena","urban","m",0
"snnpr","basketo","qechem","urban","m",0
"snnpr","basketo","qewama","urban","m",0
"snnpr","basketo","shekecho","urban","m",0
"snnpr","basketo","sheko","urban","m",0
"snnpr","basketo","shinasha","urban","m",0
"snnpr","basketo","sidama","urban","m",3
"snnpr","basketo","silte","urban","m",0
"snnpr","basketo","somalie","urban","m",0
"snnpr","basketo","surma","urban","m",0
"snnpr","basketo","she","urban","m",0
"snnpr","basketo","tigrie","urban","m",7
"snnpr","basketo","timebaro","urban","m",1
"snnpr","basketo","tsemay","urban","m",0
"snnpr","basketo","upo","urban","m",0
"snnpr","basketo","welaita","urban","m",33
"snnpr","basketo","werji","urban","m",0
"snnpr","basketo","yem","urban","m",0
"snnpr","basketo","zeyese","urban","m",0
"snnpr","basketo","zelmam","urban","m",0
"snnpr","basketo","other.ethiopian.national","urban","m",0
"snnpr","basketo","from.different.parents","urban","m",0
"snnpr","basketo","eritrean","urban","m",0
"snnpr","basketo","djiboutian","urban","m",0
"snnpr","basketo","somalian","urban","m",0
"snnpr","basketo","kenyan","urban","m",0
"snnpr","basketo","sudanese","urban","m",0
"snnpr","basketo","other.foreigners","urban","m",0
"snnpr","konta","affar","urban","m",0
"snnpr","konta","agew-awi","urban","m",0
"snnpr","konta","agew.hamyra","urban","m",0
"snnpr","konta","alaba","urban","m",15
"snnpr","konta","amhara","urban","m",145
"snnpr","konta","anyiwak","urban","m",0
"snnpr","konta","argoba","urban","m",0
"snnpr","konta","ari","urban","m",1
"snnpr","konta","arborie","urban","m",0
"snnpr","konta","bacha","urban","m",2
"snnpr","konta","basketo","urban","m",2
"snnpr","konta","bench","urban","m",0
"snnpr","konta","berta","urban","m",0
"snnpr","konta","bodi","urban","m",0
"snnpr","konta","brayle","urban","m",0
"snnpr","konta","burji","urban","m",0
"snnpr","konta","bena","urban","m",0
"snnpr","konta","chara","urban","m",2
"snnpr","konta","dasenech","urban","m",0
"snnpr","konta","dawuro","urban","m",89
"snnpr","konta","debase-gewada","urban","m",0
"snnpr","konta","derashe","urban","m",2
"snnpr","konta","dime","urban","m",0
"snnpr","konta","dizi","urban","m",0
"snnpr","konta","donga","urban","m",0
"snnpr","konta","fedashe","urban","m",3
"snnpr","konta","gamo","urban","m",4
"snnpr","konta","gebato","urban","m",0
"snnpr","konta","gedeo","urban","m",1
"snnpr","konta","gedicho","urban","m",0
"snnpr","konta","gidole","urban","m",0
"snnpr","konta","goffa","urban","m",3
"snnpr","konta","gumuz","urban","m",0
"snnpr","konta","guragie","urban","m",26
"snnpr","konta","guagu","urban","m",0
"snnpr","konta","hadiya","urban","m",7
"snnpr","konta","hareri","urban","m",0
"snnpr","konta","hamer","urban","m",0
"snnpr","konta","irob","urban","m",0
"snnpr","konta","kefficho","urban","m",194
"snnpr","konta","kembata","urban","m",4
"snnpr","konta","konta","urban","m",3374
"snnpr","konta","komo","urban","m",0
"snnpr","konta","konso","urban","m",1
"snnpr","konta","kore","urban","m",0
"snnpr","konta","koyego","urban","m",0
"snnpr","konta","kunama","urban","m",0
"snnpr","konta","karo","urban","m",0
"snnpr","konta","kusumie","urban","m",0
"snnpr","konta","malie","urban","m",0
"snnpr","konta","mao","urban","m",0
"snnpr","konta","mareko","urban","m",0
"snnpr","konta","mashola","urban","m",0
"snnpr","konta","mere","urban","m",2
"snnpr","konta","me-enite","urban","m",0
"snnpr","konta","messengo","urban","m",0
"snnpr","konta","mejenger","urban","m",0
"snnpr","konta","mossiye","urban","m",0
"snnpr","konta","mursi","urban","m",0
"snnpr","konta","murle","urban","m",0
"snnpr","konta","nao","urban","m",1
"snnpr","konta","nuwer","urban","m",0
"snnpr","konta","nyangatom","urban","m",0
"snnpr","konta","oromo","urban","m",101
"snnpr","konta","oida","urban","m",0
"snnpr","konta","qebena","urban","m",0
"snnpr","konta","qechem","urban","m",0
"snnpr","konta","qewama","urban","m",0
"snnpr","konta","shekecho","urban","m",0
"snnpr","konta","sheko","urban","m",0
"snnpr","konta","shinasha","urban","m",1
"snnpr","konta","sidama","urban","m",2
"snnpr","konta","silte","urban","m",0
"snnpr","konta","somalie","urban","m",0
"snnpr","konta","surma","urban","m",0
"snnpr","konta","she","urban","m",0
"snnpr","konta","tigrie","urban","m",5
"snnpr","konta","timebaro","urban","m",0
"snnpr","konta","tsemay","urban","m",0
"snnpr","konta","upo","urban","m",0
"snnpr","konta","welaita","urban","m",55
"snnpr","konta","werji","urban","m",0
"snnpr","konta","yem","urban","m",3
"snnpr","konta","zeyese","urban","m",0
"snnpr","konta","zelmam","urban","m",1
"snnpr","konta","other.ethiopian.national","urban","m",0
"snnpr","konta","from.different.parents","urban","m",0
"snnpr","konta","eritrean","urban","m",0
"snnpr","konta","djiboutian","urban","m",0
"snnpr","konta","somalian","urban","m",0
"snnpr","konta","kenyan","urban","m",0
"snnpr","konta","sudanese","urban","m",0
"snnpr","konta","other.foreigners","urban","m",0
"snnpr","silti","affar","urban","m",1
"snnpr","silti","agew-awi","urban","m",1
"snnpr","silti","agew.hamyra","urban","m",5
"snnpr","silti","alaba","urban","m",109
"snnpr","silti","amhara","urban","m",1659
"snnpr","silti","anyiwak","urban","m",6
"snnpr","silti","argoba","urban","m",4
"snnpr","silti","ari","urban","m",1
"snnpr","silti","arborie","urban","m",0
"snnpr","silti","bacha","urban","m",0
"snnpr","silti","basketo","urban","m",1
"snnpr","silti","bench","urban","m",1
"snnpr","silti","berta","urban","m",0
"snnpr","silti","bodi","urban","m",1
"snnpr","silti","brayle","urban","m",0
"snnpr","silti","burji","urban","m",1
"snnpr","silti","bena","urban","m",0
"snnpr","silti","chara","urban","m",0
"snnpr","silti","dasenech","urban","m",0
"snnpr","silti","dawuro","urban","m",0
"snnpr","silti","debase-gewada","urban","m",0
"snnpr","silti","derashe","urban","m",2
"snnpr","silti","dime","urban","m",0
"snnpr","silti","dizi","urban","m",1
"snnpr","silti","donga","urban","m",1
"snnpr","silti","fedashe","urban","m",1
"snnpr","silti","gamo","urban","m",4
"snnpr","silti","gebato","urban","m",0
"snnpr","silti","gedeo","urban","m",2
"snnpr","silti","gedicho","urban","m",0
"snnpr","silti","gidole","urban","m",4
"snnpr","silti","goffa","urban","m",5
"snnpr","silti","gumuz","urban","m",1
"snnpr","silti","guragie","urban","m",862
"snnpr","silti","guagu","urban","m",0
"snnpr","silti","hadiya","urban","m",342
"snnpr","silti","hareri","urban","m",0
"snnpr","silti","hamer","urban","m",0
"snnpr","silti","irob","urban","m",0
"snnpr","silti","kefficho","urban","m",0
"snnpr","silti","kembata","urban","m",220
"snnpr","silti","konta","urban","m",5
"snnpr","silti","komo","urban","m",0
"snnpr","silti","konso","urban","m",6
"snnpr","silti","kore","urban","m",2
"snnpr","silti","koyego","urban","m",2
"snnpr","silti","kunama","urban","m",0
"snnpr","silti","karo","urban","m",0
"snnpr","silti","kusumie","urban","m",0
"snnpr","silti","malie","urban","m",4
"snnpr","silti","mao","urban","m",11
"snnpr","silti","mareko","urban","m",4
"snnpr","silti","mashola","urban","m",8
"snnpr","silti","mere","urban","m",2
"snnpr","silti","me-enite","urban","m",0
"snnpr","silti","messengo","urban","m",1
"snnpr","silti","mejenger","urban","m",0
"snnpr","silti","mossiye","urban","m",1
"snnpr","silti","mursi","urban","m",0
"snnpr","silti","murle","urban","m",4
"snnpr","silti","nao","urban","m",0
"snnpr","silti","nuwer","urban","m",1
"snnpr","silti","nyangatom","urban","m",4
"snnpr","silti","oromo","urban","m",299
"snnpr","silti","oida","urban","m",0
"snnpr","silti","qebena","urban","m",0
"snnpr","silti","qechem","urban","m",0
"snnpr","silti","qewama","urban","m",1
"snnpr","silti","shekecho","urban","m",0
"snnpr","silti","sheko","urban","m",3
"snnpr","silti","shinasha","urban","m",1
"snnpr","silti","sidama","urban","m",24
"snnpr","silti","silte","urban","m",20910
"snnpr","silti","somalie","urban","m",3
"snnpr","silti","surma","urban","m",0
"snnpr","silti","she","urban","m",0
"snnpr","silti","tigrie","urban","m",69
"snnpr","silti","timebaro","urban","m",8
"snnpr","silti","tsemay","urban","m",0
"snnpr","silti","upo","urban","m",0
"snnpr","silti","welaita","urban","m",116
"snnpr","silti","werji","urban","m",3
"snnpr","silti","yem","urban","m",6
"snnpr","silti","zeyese","urban","m",1
"snnpr","silti","zelmam","urban","m",0
"snnpr","silti","other.ethiopian.national","urban","m",22
"snnpr","silti","from.different.parents","urban","m",0
"snnpr","silti","eritrean","urban","m",0
"snnpr","silti","djiboutian","urban","m",0
"snnpr","silti","somalian","urban","m",0
"snnpr","silti","kenyan","urban","m",0
"snnpr","silti","sudanese","urban","m",0
"snnpr","silti","other.foreigners","urban","m",1
"snnpr","alaba","affar","urban","m",9
"snnpr","alaba","agew-awi","urban","m",2
"snnpr","alaba","agew.hamyra","urban","m",10
"snnpr","alaba","alaba","urban","m",3516
"snnpr","alaba","amhara","urban","m",1602
"snnpr","alaba","anyiwak","urban","m",3
"snnpr","alaba","argoba","urban","m",1
"snnpr","alaba","ari","urban","m",2
"snnpr","alaba","arborie","urban","m",0
"snnpr","alaba","bacha","urban","m",0
"snnpr","alaba","basketo","urban","m",0
"snnpr","alaba","bench","urban","m",0
"snnpr","alaba","berta","urban","m",0
"snnpr","alaba","bodi","urban","m",0
"snnpr","alaba","brayle","urban","m",1
"snnpr","alaba","burji","urban","m",0
"snnpr","alaba","bena","urban","m",0
"snnpr","alaba","chara","urban","m",0
"snnpr","alaba","dasenech","urban","m",0
"snnpr","alaba","dawuro","urban","m",5
"snnpr","alaba","debase-gewada","urban","m",1
"snnpr","alaba","derashe","urban","m",0
"snnpr","alaba","dime","urban","m",0
"snnpr","alaba","dizi","urban","m",1
"snnpr","alaba","donga","urban","m",0
"snnpr","alaba","fedashe","urban","m",2
"snnpr","alaba","gamo","urban","m",28
"snnpr","alaba","gebato","urban","m",2
"snnpr","alaba","gedeo","urban","m",4
"snnpr","alaba","gedicho","urban","m",0
"snnpr","alaba","gidole","urban","m",0
"snnpr","alaba","goffa","urban","m",16
"snnpr","alaba","gumuz","urban","m",3
"snnpr","alaba","guragie","urban","m",1040
"snnpr","alaba","guagu","urban","m",0
"snnpr","alaba","hadiya","urban","m",687
"snnpr","alaba","hareri","urban","m",0
"snnpr","alaba","hamer","urban","m",0
"snnpr","alaba","irob","urban","m",0
"snnpr","alaba","kefficho","urban","m",3
"snnpr","alaba","kembata","urban","m",3549
"snnpr","alaba","konta","urban","m",3
"snnpr","alaba","komo","urban","m",1
"snnpr","alaba","konso","urban","m",2
"snnpr","alaba","kore","urban","m",1
"snnpr","alaba","koyego","urban","m",6
"snnpr","alaba","kunama","urban","m",0
"snnpr","alaba","karo","urban","m",0
"snnpr","alaba","kusumie","urban","m",0
"snnpr","alaba","malie","urban","m",3
"snnpr","alaba","mao","urban","m",2
"snnpr","alaba","mareko","urban","m",4
"snnpr","alaba","mashola","urban","m",14
"snnpr","alaba","mere","urban","m",0
"snnpr","alaba","me-enite","urban","m",0
"snnpr","alaba","messengo","urban","m",6
"snnpr","alaba","mejenger","urban","m",0
"snnpr","alaba","mossiye","urban","m",0
"snnpr","alaba","mursi","urban","m",0
"snnpr","alaba","murle","urban","m",3
"snnpr","alaba","nao","urban","m",2
"snnpr","alaba","nuwer","urban","m",1
"snnpr","alaba","nyangatom","urban","m",0
"snnpr","alaba","oromo","urban","m",582
"snnpr","alaba","oida","urban","m",0
"snnpr","alaba","qebena","urban","m",3
"snnpr","alaba","qechem","urban","m",2
"snnpr","alaba","qewama","urban","m",0
"snnpr","alaba","shekecho","urban","m",1
"snnpr","alaba","sheko","urban","m",21
"snnpr","alaba","shinasha","urban","m",0
"snnpr","alaba","sidama","urban","m",39
"snnpr","alaba","silte","urban","m",1199
"snnpr","alaba","somalie","urban","m",4
"snnpr","alaba","surma","urban","m",3
"snnpr","alaba","she","urban","m",0
"snnpr","alaba","tigrie","urban","m",79
"snnpr","alaba","timebaro","urban","m",35
"snnpr","alaba","tsemay","urban","m",0
"snnpr","alaba","upo","urban","m",0
"snnpr","alaba","welaita","urban","m",1370
"snnpr","alaba","werji","urban","m",40
"snnpr","alaba","yem","urban","m",2
"snnpr","alaba","zeyese","urban","m",1
"snnpr","alaba","zelmam","urban","m",0
"snnpr","alaba","other.ethiopian.national","urban","m",33
"snnpr","alaba","from.different.parents","urban","m",0
"snnpr","alaba","eritrean","urban","m",3
"snnpr","alaba","djiboutian","urban","m",0
"snnpr","alaba","somalian","urban","m",0
"snnpr","alaba","kenyan","urban","m",0
"snnpr","alaba","sudanese","urban","m",3
"snnpr","alaba","other.foreigners","urban","m",4
"snnpr","hawassa","affar","urban","m",75
"snnpr","hawassa","agew-awi","urban","m",23
"snnpr","hawassa","agew.hamyra","urban","m",291
"snnpr","hawassa","alaba","urban","m",382
"snnpr","hawassa","amhara","urban","m",18403
"snnpr","hawassa","anyiwak","urban","m",60
"snnpr","hawassa","argoba","urban","m",158
"snnpr","hawassa","ari","urban","m",43
"snnpr","hawassa","arborie","urban","m",4
"snnpr","hawassa","bacha","urban","m",3
"snnpr","hawassa","basketo","urban","m",7
"snnpr","hawassa","bench","urban","m",186
"snnpr","hawassa","berta","urban","m",12
"snnpr","hawassa","bodi","urban","m",25
"snnpr","hawassa","brayle","urban","m",22
"snnpr","hawassa","burji","urban","m",103
"snnpr","hawassa","bena","urban","m",2
"snnpr","hawassa","chara","urban","m",5
"snnpr","hawassa","dasenech","urban","m",6
"snnpr","hawassa","dawuro","urban","m",366
"snnpr","hawassa","debase-gewada","urban","m",4
"snnpr","hawassa","derashe","urban","m",81
"snnpr","hawassa","dime","urban","m",18
"snnpr","hawassa","dizi","urban","m",13
"snnpr","hawassa","donga","urban","m",25
"snnpr","hawassa","fedashe","urban","m",6
"snnpr","hawassa","gamo","urban","m",621
"snnpr","hawassa","gebato","urban","m",6
"snnpr","hawassa","gedeo","urban","m",235
"snnpr","hawassa","gedicho","urban","m",14
"snnpr","hawassa","gidole","urban","m",63
"snnpr","hawassa","goffa","urban","m",260
"snnpr","hawassa","gumuz","urban","m",97
"snnpr","hawassa","guragie","urban","m",5753
"snnpr","hawassa","guagu","urban","m",0
"snnpr","hawassa","hadiya","urban","m",1832
"snnpr","hawassa","hareri","urban","m",43
"snnpr","hawassa","hamer","urban","m",10
"snnpr","hawassa","irob","urban","m",3
"snnpr","hawassa","kefficho","urban","m",195
"snnpr","hawassa","kembata","urban","m",3553
"snnpr","hawassa","konta","urban","m",36
"snnpr","hawassa","komo","urban","m",17
"snnpr","hawassa","konso","urban","m",82
"snnpr","hawassa","kore","urban","m",270
"snnpr","hawassa","koyego","urban","m",38
"snnpr","hawassa","kunama","urban","m",4
"snnpr","hawassa","karo","urban","m",1
"snnpr","hawassa","kusumie","urban","m",3
"snnpr","hawassa","malie","urban","m",330
"snnpr","hawassa","mao","urban","m",197
"snnpr","hawassa","mareko","urban","m",108
"snnpr","hawassa","mashola","urban","m",190
"snnpr","hawassa","mere","urban","m",1323
"snnpr","hawassa","me-enite","urban","m",47
"snnpr","hawassa","messengo","urban","m",777
"snnpr","hawassa","mejenger","urban","m",69
"snnpr","hawassa","mossiye","urban","m",122
"snnpr","hawassa","mursi","urban","m",9
"snnpr","hawassa","murle","urban","m",14
"snnpr","hawassa","nao","urban","m",56
"snnpr","hawassa","nuwer","urban","m",39
"snnpr","hawassa","nyangatom","urban","m",23
"snnpr","hawassa","oromo","urban","m",6706
"snnpr","hawassa","oida","urban","m",39
"snnpr","hawassa","qebena","urban","m",15
"snnpr","hawassa","qechem","urban","m",20
"snnpr","hawassa","qewama","urban","m",8
"snnpr","hawassa","shekecho","urban","m",31
"snnpr","hawassa","sheko","urban","m",42
"snnpr","hawassa","shinasha","urban","m",14
"snnpr","hawassa","sidama","urban","m",16093
"snnpr","hawassa","silte","urban","m",1538
"snnpr","hawassa","somalie","urban","m",38
"snnpr","hawassa","surma","urban","m",8
"snnpr","hawassa","she","urban","m",20
"snnpr","hawassa","tigrie","urban","m",1680
"snnpr","hawassa","timebaro","urban","m",105
"snnpr","hawassa","tsemay","urban","m",13
"snnpr","hawassa","upo","urban","m",22
"snnpr","hawassa","welaita","urban","m",17797
"snnpr","hawassa","werji","urban","m",71
"snnpr","hawassa","yem","urban","m",63
"snnpr","hawassa","zeyese","urban","m",39
"snnpr","hawassa","zelmam","urban","m",2
"snnpr","hawassa","other.ethiopian.national","urban","m",7
"snnpr","hawassa","from.different.parents","urban","m",130
"snnpr","hawassa","eritrean","urban","m",4
"snnpr","hawassa","djiboutian","urban","m",9
"snnpr","hawassa","somalian","urban","m",11
"snnpr","hawassa","kenyan","urban","m",1
"snnpr","hawassa","sudanese","urban","m",37
"snnpr","hawassa","other.foreigners","urban","m",75
"snnpr","gurage","affar","urban","f",21
"snnpr","gurage","agew-awi","urban","f",2
"snnpr","gurage","agew.hamyra","urban","f",99
"snnpr","gurage","alaba","urban","f",69
"snnpr","gurage","amhara","urban","f",6223
"snnpr","gurage","anyiwak","urban","f",85
"snnpr","gurage","argoba","urban","f",8
"snnpr","gurage","ari","urban","f",4
"snnpr","gurage","arborie","urban","f",2
"snnpr","gurage","bacha","urban","f",0
"snnpr","gurage","basketo","urban","f",0
"snnpr","gurage","bench","urban","f",9
"snnpr","gurage","berta","urban","f",2
"snnpr","gurage","bodi","urban","f",2
"snnpr","gurage","brayle","urban","f",2
"snnpr","gurage","burji","urban","f",3
"snnpr","gurage","bena","urban","f",2
"snnpr","gurage","chara","urban","f",1
"snnpr","gurage","dasenech","urban","f",0
"snnpr","gurage","dawuro","urban","f",3
"snnpr","gurage","debase-gewada","urban","f",1
"snnpr","gurage","derashe","urban","f",4
"snnpr","gurage","dime","urban","f",1
"snnpr","gurage","dizi","urban","f",1
"snnpr","gurage","donga","urban","f",5
"snnpr","gurage","fedashe","urban","f",3
"snnpr","gurage","gamo","urban","f",15
"snnpr","gurage","gebato","urban","f",16
"snnpr","gurage","gedeo","urban","f",4
"snnpr","gurage","gedicho","urban","f",9
"snnpr","gurage","gidole","urban","f",15
"snnpr","gurage","goffa","urban","f",5
"snnpr","gurage","gumuz","urban","f",50
"snnpr","gurage","guragie","urban","f",40894
"snnpr","gurage","guagu","urban","f",0
"snnpr","gurage","hadiya","urban","f",603
